date,branch_id,branch_name,dish_id,dish_name,category,quantity,revenue,event_flag,weather_condition,temperature,precipitation_mm
2024-09-20,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,65,2275000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,118,7080000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,100,5500000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,180,11700000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,87,5655000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,63,3465000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,123,6765000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,123,7380000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,64,4160000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,82,2870000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,36,1800000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,72,4320000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,73,2920000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,34,1190000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,38,1900000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,235,6580000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,83,2490000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,78,2730000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,59,1770000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,100,3800000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,99,4158000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,42,1890000,,nang_dep,31.3,0.0
2024-09-20,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,66,2310000,,nang_dep,31.3,0.0
2024-09-21,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,186,11160000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,127,6985000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,148,9620000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,144,9360000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,151,8305000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,228,12540000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,140,8400000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,279,18135000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,161,5635000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,114,5700000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,72,4320000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,85,3400000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,110,3850000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,132,6600000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,283,7924000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,167,5010000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,138,4830000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,101,3030000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,183,6954000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,243,10206000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,83,3735000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,79,2765000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,109,6540000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,76,4180000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,115,7475000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,69,4485000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,125,6875000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,207,11385000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,103,6180000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,154,10010000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,222,7770000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,121,6050000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,70,4200000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,58,2320000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,192,6720000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,207,10350000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,185,5180000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,152,4560000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,155,5425000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,42,1260000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,217,8246000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,407,17094000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,102,4590000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,78,2730000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,158,9480000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,168,9240000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,212,13780000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,120,7800000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,99,5445000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,91,5005000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,131,7860000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,101,6565000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,84,2940000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,73,3650000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,138,8280000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,80,3200000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,77,2695000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,88,4400000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,204,5712000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,79,2370000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,90,3150000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,36,1080000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,133,5054000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,130,5460000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,36,1620000,,mua_rao,30.3,8.7
2024-09-21,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,85,2975000,,mua_rao,30.3,8.7
2024-09-22,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,168,10080000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,108,5940000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,137,8905000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,163,10595000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,137,7535000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,236,12980000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,125,7500000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,242,15730000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,214,7490000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,105,5250000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,76,4560000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,95,3800000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,87,3045000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,131,6550000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,255,7140000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,138,4140000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,142,4970000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,87,2610000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,156,5928000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,226,9492000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,109,4905000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_01,FoodFlow Quận 1,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,79,2765000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D01,Phở Bò Tái Nạm,Món Nước,105,6300000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D02,Phở Gà Ta Lá Chanh,Món Nước,68,3740000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D03,Bún Chả Hà Nội,Món Khô,116,7540000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D04,Bún Bò Huế Cốt Đậm,Món Nước,95,6175000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D05,Bún Thịt Nướng Chả Giò,Món Khô,130,7150000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,201,11055000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,103,6180000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D08,Cơm Tấm Sườn Bì Chả,Món Khô,156,10140000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,229,8015000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,108,5400000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,82,4920000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,66,2640000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,210,7350000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,206,10300000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,179,5012000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D16,Bạc Xỉu Đá,Cà Phê,134,4020000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D17,Cà Phê Muối Xứ Huế,Cà Phê,158,5530000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D18,Americano Đá,Cà Phê,33,990000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,212,8056000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,480,20160000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,124,5580000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_02,FoodFlow Cầu Giấy,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,71,2485000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D01,Phở Bò Tái Nạm,Món Nước,191,11460000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D02,Phở Gà Ta Lá Chanh,Món Nước,165,9075000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D03,Bún Chả Hà Nội,Món Khô,267,17355000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D04,Bún Bò Huế Cốt Đậm,Món Nước,125,8125000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D05,Bún Thịt Nướng Chả Giò,Món Khô,105,5775000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,101,5555000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,119,7140000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D08,Cơm Tấm Sườn Bì Chả,Món Khô,109,7085000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,111,3885000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,67,3350000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,97,5820000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,66,2640000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,58,2030000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,87,4350000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,194,5432000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D16,Bạc Xỉu Đá,Cà Phê,84,2520000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D17,Cà Phê Muối Xứ Huế,Cà Phê,88,3080000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D18,Americano Đá,Cà Phê,39,1170000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,121,4598000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,122,5124000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D21,Matcha Latte Sữa Tươi,Trà & Trái Cây,51,2295000,,mua_rao,31.1,12.0
2024-09-22,BRANCH_03,FoodFlow Tây Hồ,D22,Nước Ép Dưa Hấu Tươi,Trà & Trái Cây,57,1995000,,mua_rao,31.1,12.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D01,Phở Bò Tái Nạm,Món Nước,114,6840000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D02,Phở Gà Ta Lá Chanh,Món Nước,83,4565000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D03,Bún Chả Hà Nội,Món Khô,135,8775000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D04,Bún Bò Huế Cốt Đậm,Món Nước,114,7410000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D05,Bún Thịt Nướng Chả Giò,Món Khô,118,6490000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D06,Cơm Gà Xối Mỡ Giòn Da,Món Khô,204,11220000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D07,Cơm Rang Dưa Bò Hà Nội,Món Khô,156,9360000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D08,Cơm Tấm Sườn Bì Chả,Món Khô,217,14105000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D09,Bánh Mì Thịt Nướng Giòn,Món Khô,261,9135000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D10,Bánh Mì Chảo Thập Cẩm,Món Khô,70,3500000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D11,Nem Rán Hà Nội (10 cái),Đồ Ăn Nhẹ,41,2460000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D12,Gỏi Cuốn Tôm Thịt (4 cuốn),Đồ Ăn Nhẹ,60,2400000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D13,Khoai Tây Chiên Lắc Phô Mai,Đồ Ăn Nhẹ,46,1610000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D14,Gà Rán Giòn Cay (2 miếng),Đồ Ăn Nhẹ,60,3000000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D15,Cà Phê Sữa Đá Sài Gòn,Cà Phê,411,11508000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D16,Bạc Xỉu Đá,Cà Phê,126,3780000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D17,Cà Phê Muối Xứ Huế,Cà Phê,110,3850000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D18,Americano Đá,Cà Phê,127,3810000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D19,Trà Đào Cam Sả Tươi,Trà & Trái Cây,146,5548000,,nang_dep,31.2,0.0
2024-09-23,BRANCH_01,FoodFlow Quận 1,D20,Trà Sữa Trân Châu Ô Long,Trà & Trái Cây,132,5544000,,nang_dep,31.2,0.0
